available;categoryId;cpa;currencyId;delivery;description;discount;id;manufacturer_warranty;market_category;model;modified_time;name;oldprice;param;pickup;picture;price;real_category_name;sales_notes;store;type;typePrefix;url;vendor;vendorCode
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Шлепанцы Ella. Цвет: бежевый. Материал: резина. Сезон: Весна-лето 2016.;0;EL023AWEBB82E380;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Шлепанцы Ella;;Цвет:бежевый|Коллекция:Весна-лето 2016|Материал верха:резина|Сезонность:Лето|Материал подошвы:искусственный материал|Страна-изготовитель:Китай|Размер:37|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB82_1_v1.jpg;999;Городские шлепанцы;Оплата после примерки.;true;vendor.model;Шлепанцы;http://www.lamoda.ru/p/EL023AWEBB82/;Ella;Tora
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сандалии;1;RUB;true;Сандалии Ella. Цвет: черный. Материал: искусственный материал. Сезон: Весна-лето 2016.;0;EL023AWEBC08E400;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сандалии;;1471131079;Сандалии Ella;;Цвет:черный|Коллекция:Весна-лето 2016|Материал верха:искусственный материал|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:39|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBC08_1_v1.jpg;1499;Городские сандалии;Оплата после примерки.;true;vendor.model;Сандалии;http://www.lamoda.ru/p/EL023AWEBC08/;Ella;Inca
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Шлепанцы Ella. Цвет: фуксия. Материал: искусственная лаковая кожа. Сезон: Весна-лето 2016.;20;EL023AWEOI04E390;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Шлепанцы Ella;1299;Цвет:фуксия|Коллекция:Весна-лето 2016|Материал верха:искусственная лаковая кожа|Сезонность:Лето|Материал подошвы:искусственный материал|Страна-изготовитель:Китай|Размер:38|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEOI04_1_v1.jpg;1030;Городские шлепанцы;Оплата после примерки.;true;vendor.model;Шлепанцы;http://www.lamoda.ru/p/EL023AWEOI04/;Ella;MARINA
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Шлепанцы Ella. Цвет: бежевый. Материал: резина. Сезон: Весна-лето 2016.;0;EL023AWEBB82E390;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Шлепанцы Ella;;Цвет:бежевый|Коллекция:Весна-лето 2016|Материал верха:резина|Сезонность:Лето|Материал подошвы:искусственный материал|Страна-изготовитель:Китай|Размер:38|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB82_1_v1.jpg;999;Городские шлепанцы;Оплата после примерки.;true;vendor.model;Шлепанцы;http://www.lamoda.ru/p/EL023AWEBB82/;Ella;Tora
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Шлепанцы Ella. Цвет: фуксия. Материал: искусственная лаковая кожа. Сезон: Весна-лето 2016.;20;EL023AWEOI04E380;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Шлепанцы Ella;1299;Цвет:фуксия|Коллекция:Весна-лето 2016|Материал верха:искусственная лаковая кожа|Сезонность:Лето|Материал подошвы:искусственный материал|Страна-изготовитель:Китай|Размер:37|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEOI04_1_v1.jpg;1030;Городские шлепанцы;Оплата после примерки.;true;vendor.model;Шлепанцы;http://www.lamoda.ru/p/EL023AWEOI04/;Ella;MARINA
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сандалии;1;RUB;true;Сандалии Ella. Цвет: белый. Материал: искусственный материал. Сезон: Весна-лето 2016.;0;EL023AWEBC09E390;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сандалии;;1471131079;Сандалии Ella;;Цвет:белый|Коллекция:Весна-лето 2016|Материал верха:искусственный материал|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:38|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBC09_1_v1.jpg;1499;Городские сандалии;Оплата после примерки.;true;vendor.model;Сандалии;http://www.lamoda.ru/p/EL023AWEBC09/;Ella;Inca
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сандалии;1;RUB;true;Сандалии Ella. Цвет: розовый. Материал: искусственный материал. Сезон: Весна-лето 2016.;0;EL023AWEYH40E390;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сандалии;;1471131079;Сандалии Ella;;Цвет:розовый|Коллекция:Весна-лето 2016|Материал верха:искусственный материал|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:38|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEYH40_1_v1.jpg;1199;Городские сандалии;Оплата после примерки.;true;vendor.model;Сандалии;http://www.lamoda.ru/p/EL023AWEYH40/;Ella;INCA
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Сланцы Ella. Цвет: бежевый. Материал: резина. Сезон: Весна-лето 2016.;0;EL023AWEBB23E380;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Сланцы Ella;;Цвет:бежевый|Коллекция:Весна-лето 2016|Материал верха:резина|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:37|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB23_1_v1.jpg;999;Пляжные шлепанцы;Оплата после примерки.;true;vendor.model;Сланцы;http://www.lamoda.ru/p/EL023AWEBB23/;Ella;Daisy
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Шлепанцы Ella. Цвет: черный. Материал: резина. Сезон: Весна-лето 2016.;15;EL023AWEBB78E360;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Шлепанцы Ella;999;Цвет:черный|Коллекция:Весна-лето 2016|Материал верха:резина|Сезонность:Лето|Материал подошвы:искусственный материал|Страна-изготовитель:Китай|Размер:35|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB78_1_v1.jpg;840;Городские шлепанцы;Оплата после примерки.;true;vendor.model;Шлепанцы;http://www.lamoda.ru/p/EL023AWEBB78/;Ella;Tora
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Шлепанцы Ella. Цвет: черный. Материал: резина. Сезон: Весна-лето 2016.;15;EL023AWEBB78E380;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Шлепанцы Ella;999;Цвет:черный|Коллекция:Весна-лето 2016|Материал верха:резина|Сезонность:Лето|Материал подошвы:искусственный материал|Страна-изготовитель:Китай|Размер:37|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB78_1_v1.jpg;840;Городские шлепанцы;Оплата после примерки.;true;vendor.model;Шлепанцы;http://www.lamoda.ru/p/EL023AWEBB78/;Ella;Tora
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сабо;1;RUB;true;Сабо Ella. Цвет: белый. Материал: искусственный материал. Сезон: Весна-лето 2016.;30;EL023AWEBB79E390;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сабо;;1471131079;Сабо Ella;999;Цвет:белый|Коллекция:Весна-лето 2016|Материал верха:искусственный материал|Сезонность:Лето|Материал подошвы:искусственный материал|Страна-изготовитель:Китай|Размер:38|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB79_1_v1.jpg;690;Сабо на плоской подошве;Оплата после примерки.;true;vendor.model;Сабо;http://www.lamoda.ru/p/EL023AWEBB79/;Ella;Tora
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сабо;1;RUB;true;Сабо Ella. Цвет: белый. Материал: искусственный материал. Сезон: Весна-лето 2016.;30;EL023AWEBB79E370;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сабо;;1471131079;Сабо Ella;999;Цвет:белый|Коллекция:Весна-лето 2016|Материал верха:искусственный материал|Сезонность:Лето|Материал подошвы:искусственный материал|Страна-изготовитель:Китай|Размер:36|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB79_1_v1.jpg;690;Сабо на плоской подошве;Оплата после примерки.;true;vendor.model;Сабо;http://www.lamoda.ru/p/EL023AWEBB79/;Ella;Tora
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Сланцы Ella. Цвет: бежевый. Материал: резина. Сезон: Весна-лето 2016.;0;EL023AWEBB23E390;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Сланцы Ella;;Цвет:бежевый|Коллекция:Весна-лето 2016|Материал верха:резина|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:38|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB23_1_v1.jpg;999;Пляжные шлепанцы;Оплата после примерки.;true;vendor.model;Сланцы;http://www.lamoda.ru/p/EL023AWEBB23/;Ella;Daisy
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сабо;1;RUB;true;Сабо Ella. Цвет: бирюзовый. Материал: искусственная лаковая кожа. Сезон: Весна-лето 2016.;25;EL023AWEBB94E370;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сабо;;1471131079;Сабо Ella;1399;Цвет:бирюзовый|Коллекция:Весна-лето 2016|Материал верха:искусственная лаковая кожа|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:36|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB94_1_v1.jpg;1040;Сабо на плоской подошве;Оплата после примерки.;true;vendor.model;Сабо;http://www.lamoda.ru/p/EL023AWEBB94/;Ella;Marina
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Шлепанцы Ella. Цвет: черный. Материал: резина. Сезон: Весна-лето 2016.;15;EL023AWEBB78E370;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Шлепанцы Ella;999;Цвет:черный|Коллекция:Весна-лето 2016|Материал верха:резина|Сезонность:Лето|Материал подошвы:искусственный материал|Страна-изготовитель:Китай|Размер:36|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB78_1_v1.jpg;840;Городские шлепанцы;Оплата после примерки.;true;vendor.model;Шлепанцы;http://www.lamoda.ru/p/EL023AWEBB78/;Ella;Tora
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Шлепанцы Ella. Цвет: черный. Материал: резина. Сезон: Весна-лето 2016.;15;EL023AWEBB78E390;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Шлепанцы Ella;999;Цвет:черный|Коллекция:Весна-лето 2016|Материал верха:резина|Сезонность:Лето|Материал подошвы:искусственный материал|Страна-изготовитель:Китай|Размер:38|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB78_1_v1.jpg;840;Городские шлепанцы;Оплата после примерки.;true;vendor.model;Шлепанцы;http://www.lamoda.ru/p/EL023AWEBB78/;Ella;Tora
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сабо;1;RUB;true;Сабо Ella. Цвет: белый. Материал: искусственный материал. Сезон: Весна-лето 2016.;30;EL023AWEBB79E380;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сабо;;1471131079;Сабо Ella;999;Цвет:белый|Коллекция:Весна-лето 2016|Материал верха:искусственный материал|Сезонность:Лето|Материал подошвы:искусственный материал|Страна-изготовитель:Китай|Размер:37|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB79_1_v1.jpg;690;Сабо на плоской подошве;Оплата после примерки.;true;vendor.model;Сабо;http://www.lamoda.ru/p/EL023AWEBB79/;Ella;Tora
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Сланцы Ella. Цвет: бежевый. Материал: резина. Сезон: Весна-лето 2016.;0;EL023AWEBB37E360;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Сланцы Ella;;Цвет:бежевый|Коллекция:Весна-лето 2016|Материал верха:резина|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:35|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB37_1_v1.jpg;1199;Пляжные шлепанцы;Оплата после примерки.;true;vendor.model;Сланцы;http://www.lamoda.ru/p/EL023AWEBB37/;Ella;P1
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Шлепанцы Ella. Цвет: фуксия. Материал: искусственная лаковая кожа. Сезон: Весна-лето 2016.;20;EL023AWEOI04E370;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Шлепанцы Ella;1299;Цвет:фуксия|Коллекция:Весна-лето 2016|Материал верха:искусственная лаковая кожа|Сезонность:Лето|Материал подошвы:искусственный материал|Страна-изготовитель:Китай|Размер:36|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEOI04_1_v1.jpg;1030;Городские шлепанцы;Оплата после примерки.;true;vendor.model;Шлепанцы;http://www.lamoda.ru/p/EL023AWEOI04/;Ella;MARINA
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сандалии;1;RUB;true;Сандалии Ella. Цвет: белый. Материал: искусственный материал. Сезон: Весна-лето 2016.;0;EL023AWEBC09E380;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сандалии;;1471131079;Сандалии Ella;;Цвет:белый|Коллекция:Весна-лето 2016|Материал верха:искусственный материал|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:37|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBC09_1_v1.jpg;1499;Городские сандалии;Оплата после примерки.;true;vendor.model;Сандалии;http://www.lamoda.ru/p/EL023AWEBC09/;Ella;Inca
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Шлепанцы Ella. Цвет: черный. Материал: искусственная кожа. Сезон: Весна-лето 2016.;0;EL023AWEBB44E390;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Шлепанцы Ella;;Цвет:черный|Коллекция:Весна-лето 2016|Материал верха:искусственная кожа|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:38|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB44_1_v1.jpg;999;Городские шлепанцы;Оплата после примерки.;true;vendor.model;Шлепанцы;http://www.lamoda.ru/p/EL023AWEBB44/;Ella;Santa
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сабо;1;RUB;true;Сабо Ella. Цвет: бежевый. Материал: искусственный материал. Сезон: Весна-лето 2016.;0;EL023AWEBB46E400;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сабо;;1471131079;Сабо Ella;;Цвет:бежевый|Коллекция:Весна-лето 2016|Материал верха:искусственный материал|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:39|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB46_1_v1.jpg;999;Сабо на плоской подошве;Оплата после примерки.;true;vendor.model;Сабо;http://www.lamoda.ru/p/EL023AWEBB46/;Ella;Santa
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Сланцы Ella. Цвет: розовый. Материал: резина. Сезон: Весна-лето 2016.;25;EL023AWEYH44E380;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Сланцы Ella;1299;Цвет:розовый|Коллекция:Весна-лето 2016|Материал верха:резина|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:37|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEYH44_1_v1.jpg;970;Пляжные шлепанцы;Оплата после примерки.;true;vendor.model;Сланцы;http://www.lamoda.ru/p/EL023AWEYH44/;Ella;P1
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Сланцы Ella. Цвет: желтый. Материал: резина. Сезон: Весна-лето 2016.;10;EL023AWEBB25E390;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Сланцы Ella;999;Цвет:желтый|Коллекция:Весна-лето 2016|Материал верха:резина|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:38|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB25_1_v1.jpg;895;Пляжные шлепанцы;Оплата после примерки.;true;vendor.model;Сланцы;http://www.lamoda.ru/p/EL023AWEBB25/;Ella;Daisy
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сандалии;1;RUB;true;Сандалии Ella. Цвет: бирюзовый. Материал: искусственный материал. Сезон: Весна-лето 2016.;10;EL023AWEBC11E410;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сандалии;;1471131079;Сандалии Ella;1199;Цвет:бирюзовый|Коллекция:Весна-лето 2016|Материал верха:искусственный материал|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:40|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBC11_1_v1.jpg;1070;Городские сандалии;Оплата после примерки.;true;vendor.model;Сандалии;http://www.lamoda.ru/p/EL023AWEBC11/;Ella;Inca
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сандалии;1;RUB;true;Сандалии Ella. Цвет: фуксия. Материал: искусственный материал. Сезон: Весна-лето 2016.;0;EL023AWEYH39E360;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сандалии;;1471131079;Сандалии Ella;;Цвет:фуксия|Коллекция:Весна-лето 2016|Материал верха:искусственный материал|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:35|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEYH39_1_v1.jpg;1499;Городские сандалии;Оплата после примерки.;true;vendor.model;Сандалии;http://www.lamoda.ru/p/EL023AWEYH39/;Ella;INCA
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Шлепанцы Ella. Цвет: бежевый. Материал: резина. Сезон: Весна-лето 2016.;0;EL023AWEBB82E370;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Шлепанцы Ella;;Цвет:бежевый|Коллекция:Весна-лето 2016|Материал верха:резина|Сезонность:Лето|Материал подошвы:искусственный материал|Страна-изготовитель:Китай|Размер:36|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB82_1_v1.jpg;999;Городские шлепанцы;Оплата после примерки.;true;vendor.model;Шлепанцы;http://www.lamoda.ru/p/EL023AWEBB82/;Ella;Tora
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;1;RUB;true;Сланцы Ella. Цвет: белый. Материал: резина. Сезон: Весна-лето 2016.;0;EL023AWEBB22E390;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Шлепанцы;;1471131079;Сланцы Ella;;Цвет:белый|Коллекция:Весна-лето 2016|Материал верха:резина|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:38|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEBB22_1_v1.jpg;999;Пляжные шлепанцы;Оплата после примерки.;true;vendor.model;Сланцы;http://www.lamoda.ru/p/EL023AWEBB22/;Ella;Daisy
true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сандалии;1;RUB;true;Сандалии Ella. Цвет: фуксия. Материал: искусственный материал. Сезон: Весна-лето 2016.;0;EL023AWEYH39E370;true;Одежда, обувь и аксессуары/Обувь/Женская обувь/Сандалии;;1471131079;Сандалии Ella;;Цвет:фуксия|Коллекция:Весна-лето 2016|Материал верха:искусственный материал|Сезонность:Лето|Материал подошвы:резина|Страна-изготовитель:Китай|Размер:36|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL023AWEYH39_1_v1.jpg;1499;Городские сандалии;Оплата после примерки.;true;vendor.model;Сандалии;http://www.lamoda.ru/p/EL023AWEYH39/;Ella;INCA
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;1;RUB;true;Футболка Elisabetha Collection. Цвет: белый.  Сезон: Весна-лето 2015.;60;EL027EWFAZ50INL;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;;1471131079;Футболка Elisabetha Collection;11799;Цвет:белый|Коллекция:Весна-лето 2015|Сезонность:Мульти|Страна-изготовитель:Турция|Размер:46|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL027EWFAZ50_1_v2.jpg;4710;Футболки с надписями;Оплата после примерки.;true;vendor.model;Футболка;http://www.lamoda.ru/p/EL027EWFAZ50/;Elisabetha Collection;7397
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;1;RUB;true;Футболка Elisabetha Collection. Цвет: белый.  Сезон: Весна-лето 2015.;60;EL027EWFAZ50INM;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;;1471131079;Футболка Elisabetha Collection;11799;Цвет:белый|Коллекция:Весна-лето 2015|Сезонность:Мульти|Страна-изготовитель:Турция|Размер:44|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL027EWFAZ50_1_v2.jpg;4710;Футболки с надписями;Оплата после примерки.;true;vendor.model;Футболка;http://www.lamoda.ru/p/EL027EWFAZ50/;Elisabetha Collection;7397
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;1;RUB;true;Футболка Elisabetha Collection. Цвет: белый.  Сезон: Весна-лето 2015.;60;EL027EWFAZ50INS;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;;1471131079;Футболка Elisabetha Collection;11799;Цвет:белый|Коллекция:Весна-лето 2015|Сезонность:Мульти|Страна-изготовитель:Турция|Размер:42|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL027EWFAZ50_1_v2.jpg;4710;Футболки с надписями;Оплата после примерки.;true;vendor.model;Футболка;http://www.lamoda.ru/p/EL027EWFAZ50/;Elisabetha Collection;7397
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;1;RUB;true;Футболка Elisabetha Collection. Цвет: черный.  Сезон: Весна-лето 2015.;60;EL027EWFAZ51INM;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;;1471131079;Футболка Elisabetha Collection;11799;Цвет:черный|Коллекция:Весна-лето 2015|Сезонность:Мульти|Страна-изготовитель:Турция|Размер:44|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL027EWFAZ51_1_v2.jpg;4710;Футболки с надписями;Оплата после примерки.;true;vendor.model;Футболка;http://www.lamoda.ru/p/EL027EWFAZ51/;Elisabetha Collection;7397
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;1;RUB;true;Футболка Elisabetha Collection. Цвет: черный.  Сезон: Весна-лето 2015.;60;EL027EWFAZ51INS;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;;1471131079;Футболка Elisabetha Collection;11799;Цвет:черный|Коллекция:Весна-лето 2015|Сезонность:Мульти|Страна-изготовитель:Турция|Размер:42|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL027EWFAZ51_1_v2.jpg;4710;Футболки с надписями;Оплата после примерки.;true;vendor.model;Футболка;http://www.lamoda.ru/p/EL027EWFAZ51/;Elisabetha Collection;7397
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;1;RUB;true;Футболка Elisabetha Collection. Цвет: белый.  Сезон: Весна-лето 2015.;40;EL027EWFAZ54INXL;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;;1471131079;Футболка Elisabetha Collection;11799;Цвет:белый|Коллекция:Весна-лето 2015|Сезонность:Мульти|Страна-изготовитель:Турция|Размер:48|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL027EWFAZ54_1_v2.jpg;7070;Футболки с коротким рукавом;Оплата после примерки.;true;vendor.model;Футболка;http://www.lamoda.ru/p/EL027EWFAZ54/;Elisabetha Collection;4801
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;1;RUB;true;Футболка Elisabetha Collection. Цвет: черный.  Сезон: Весна-лето 2015.;60;EL027EWFAZ59INXL;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;;1471131079;Футболка Elisabetha Collection;11799;Цвет:черный|Коллекция:Весна-лето 2015|Сезонность:Мульти|Страна-изготовитель:Турция|Размер:52|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL027EWFAZ59_1_v2.jpg;4710;Футболки с надписями;Оплата после примерки.;true;vendor.model;Футболка;http://www.lamoda.ru/p/EL027EWFAZ59/;Elisabetha Collection;7398
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;1;RUB;true;Футболка Elisabetha Collection. Цвет: черный.  Сезон: Весна-лето 2015.;60;EL027EWFAZ59INS;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;;1471131079;Футболка Elisabetha Collection;11799;Цвет:черный|Коллекция:Весна-лето 2015|Сезонность:Мульти|Страна-изготовитель:Турция|Размер:46|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL027EWFAZ59_1_v2.jpg;4710;Футболки с надписями;Оплата после примерки.;true;vendor.model;Футболка;http://www.lamoda.ru/p/EL027EWFAZ59/;Elisabetha Collection;7398
true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;1;RUB;true;Футболка Elisabetha Collection. Цвет: черный.  Сезон: Весна-лето 2015.;60;EL027EWFAZ59INM;true;Одежда, обувь и аксессуары/Женская одежда/Одежда/Футболки и топы;;1471131079;Футболка Elisabetha Collection;11799;Цвет:черный|Коллекция:Весна-лето 2015|Сезонность:Мульти|Страна-изготовитель:Турция|Размер:48|Пол:Женский|Возраст:Взрослый;true;http://pi.lmcdn.ru/img600x866/E/L/EL027EWFAZ59_1_v2.jpg;4710;Футболки с надписями;Оплата после примерки.;true;vendor.model;Футболка;http://www.lamoda.ru/p/EL027EWFAZ59/;Elisabetha Collection;7398
